1178,Input 1:,a man in a white shirt,Input 2:,a man is making pizza dough in the kitchen,Outputs:,
1178,Input 1:,a man is making pizza dough in the kitchen,Input 2:,a man cutting a pizza on a wooden board,Outputs:,
1179,Input 1:,a woman is holding a knife in her hand,Input 2:,a woman is holding a brush and a brush,Outputs:,
1179,Input 1:,a woman is holding a cat in her hand,Input 2:,a woman is holding a microphone and looking at the camera,Outputs:,
1179,Input 1:,a woman is holding a microphone and looking at the camera,Input 2:,a girl is brushing her teeth with a brush,Outputs:,
1179,Input 1:,a girl is brushing her teeth with a brush,Input 2:,a woman is applying her face with a brush,Outputs:,
1185,Input 1:,a man is standing on a wall with a dog,Input 2:,a bear is laying on the ground in front of a building,Outputs:,
1185,Input 1:,a bear is laying on the ground in front of a building,Input 2:,a man is standing on a pole in the street,Outputs:,
1185,Input 1:,a man is standing on a pole in the street,Input 2:,a man is doing a trick on a pole,Outputs:,
1185,Input 1:,a man is doing a trick on a pole,Input 2:,a bear is laying on the ground in front of a stone wall,Outputs:,
1185,Input 1:,a bear is laying on the ground in front of a stone wall,Input 2:,a cat is laying on the ground near a fence,Outputs:,
1186,Input 1:,a man in a black shirt,Input 2:,a man standing on a stage with his hand on his face,Outputs:,
1189,Input 1:,a man is holding a knife in his hand,Input 2:,a tv screen showing a chef preparing food,Outputs:,
1189,Input 1:,a tv screen showing a chef preparing food,Input 2:,a video of a man making doughs,Outputs:,
1189,Input 1:,a video of a man making bread in a kitchen,Input 2:,a dog is being fed by a man,Outputs:,
1189,Input 1:,a dog is being fed by a man,Input 2:,a video of a man in a boat with a dog,Outputs:,
1189,Input 1:,a video of a man in a boat with a dog,Input 2:,a tv screen showing a video of a man in a suit,Outputs:,
1189,Input 1:,a video of a man in a suit is shown on a television screen,Input 2:,a cat is sleeping on a table,Outputs:,
1189,Input 1:,a cat is sleeping on a table,Input 2:,a video of a man throwing sand into a bowl,Outputs:,
1189,Input 1:,a video of a man throwing sand into a bowl,Input 2:,a tv screen showing a chef preparing food,Outputs:,
1190,Input 1:,a bridge over a river,Input 2:,a yellow train is crossing a bridge over a river,Outputs:,
1202,Input 1:,a pan filled with food and a wooden spoon,Input 2:,a pot filled with gold coins,Outputs:,
1202,Input 1:,a pot filled with gold coins,Input 2:,a fry pan filled with cooked chicken and vegetables,Outputs:,
1202,Input 1:,a fry pan filled with cooked chicken and vegetables,Input 2:,a gold ring with a heart shaped stone,Outputs:,
1202,Input 1:,a gold ring with a heart shaped stone,Input 2:,a woman in a kitchen,Outputs:,
1202,Input 1:,a pot filled with liquid and liquid pouring out,Input 2:,a pan filled with cooked chicken and sauce,Outputs:,
1208,Input 1:,a fox is standing on a table,Input 2:,a dog is sitting on a chair in front of a television screen,Outputs:,
1208,Input 1:,a dog is sitting on a chair with a remote,Input 2:,a man in a blue hat is talking to another man,Outputs:,
1208,Input 1:,a man in a blue hat is talking to another man,Input 2:,a dog is standing on a chair and looking up,Outputs:,
1208,Input 1:,a dog is sitting on a chair and looking at the camera,Input 2:,a dog is standing next to a man,Outputs:,
1208,Input 1:,a dog is standing next to a man,Input 2:,a dog is standing in front of a fence,Outputs:,
1208,Input 1:,a dog is standing in front of a fence,Input 2:,a dog is sitting on a couch,Outputs:,
1209,Input 1:,a group of people are in the water,Input 2:,a man in a life vest is riding a wave,Outputs:,
1209,Input 1:,a man in a life vest is riding a wave,Input 2:,a man is hanging upside on a tree,Outputs:,
1209,Input 1:,a man is hanging upside on a tree,Input 2:,a black and white photo,Outputs:,
1209,Input 1:,a black and white photo,Input 2:,a man is climbing up a mountain,Outputs:,
1209,Input 1:,a man is climbing up a mountain,Input 2:,a couple sitting on a log in the water,Outputs:,
1209,Input 1:,a couple sitting on a log in the water,Input 2:,a couple in a boat,Outputs:,
1210,Input 1:,a small hedge is standing next to a cup,Input 2:,a man is riding a motorcycle down a hill,Outputs:,
1210,Input 1:,a man is riding a motorcycle down a hill,Input 2:,a bird is sitting on top of a box,Outputs:,
1210,Input 1:,a bird is sitting on top of a box,Input 2:,a hedge is sitting on a pile of garbage,Outputs:,
1210,Input 1:,a hedge is sitting on a pile of garbage,Input 2:,a cat is sitting in a cat house,Outputs:,
1212,Input 1:,a woman is sitting on a bench in the grass,Input 2:,a woman in a white dress is holding a bunch of flowers,Outputs:,
1212,Input 1:,a woman in a dress is holding a bunch of flowers,Input 2:,a woman with blonde hair and a white dress,Outputs:,
1212,Input 1:,a young girl smiles while standing in front of a tree,Input 2:,a dog is standing in the snow,Outputs:,
1212,Input 1:,a dog is standing in the snow,Input 2:,a woman in a dress is standing in front of a bush,Outputs:,
1212,Input 1:,a woman in a dress is standing in front of a bush,Input 2:,a woman in a dress is dancing in the yard,Outputs:,
1213,Input 1:,a cat is standing in the grass,Input 2:,a snake is eating a snake in the grass,Outputs:,
1213,Input 1:,a snake is eating a snake in the grass,Input 2:,a man is standing in the middle of a field,Outputs:,
1213,Input 1:,a man is standing in the middle of a field,Input 2:,a man is holding a small bird in his hand,Outputs:,
1213,Input 1:,a man is holding a small bird in his hand,Input 2:,a man holding a fish in his hand,Outputs:,
1213,Input 1:,a man holding a fish in his hand,Input 2:,a dog is standing in the grass,Outputs:,
1213,Input 1:,a dog is standing in the grass,Input 2:,a man is kneeling on the ground with a dog,Outputs:,
1213,Input 1:,a man is kneeling on the ground with a dog,Input 2:,a man is walking down a path with a dog,Outputs:,
1213,Input 1:,a man is walking down a path with a dog,Input 2:,a snake is walking on the ground,Outputs:,
1214,Input 1:,a red car parked in the desert,Input 2:,a red car driving down a road with a red stripe,Outputs:,
1214,Input 1:,a red car driving down a road with a red stripe,Input 2:,a car is drifting on the track,Outputs:,
1214,Input 1:,a car is drifting on the track,Input 2:,a car is drifting in the desert,Outputs:,
1214,Input 1:,a car is driving through the desert,Input 2:,a car is driving down the street with people watching,Outputs:,
1215,Input 1:,a little boy is walking through the woods,Input 2:,a cat is standing in the grass,Outputs:,
1215,Input 1:,a cat is standing in the grass,Input 2:,a blur of a car driving down a road,Outputs:,
1215,Input 1:,a blur of a car driving down a road,Input 2:,a small dog is standing in the woods,Outputs:,
1215,Input 1:,a small dog is standing in the woods,Input 2:,a black background with the words get more fun visit,Outputs:,
1216,Input 1:,a dog is walking across the street,Input 2:,a dog is laying on the floor in a room,Outputs:,
1217,Input 1:,two men are doing karate in a room,Input 2:,a man is doing a kick in the air,Outputs:,
1217,Input 1:,a man is doing a kick in the air,Input 2:,a man in a white shirt is holding a knife,Outputs:,
1217,Input 1:,a man is holding a dog in his hand,Input 2:,a man in a white shirt,Outputs:,
1217,Input 1:,a man doing a trick on a skateboard,Input 2:,a man is holding a dog,Outputs:,
1217,Input 1:,a man and a dog are in a room,Input 2:,two people in a room,Outputs:,
1217,Input 1:,a man is dancing with a little girl,Input 2:,two men in karate gear fighting,Outputs:,
1217,Input 1:,two men in karate gear fighting,Input 2:,a mouse is sitting on a mouse mouse,Outputs:,
1218,Input 1:,a car is seen in the mud of a street,Input 2:,a car is seen in the rubble of a building,Outputs:,
1218,Input 1:,a car is seen in the rubble of a building,Input 2:,a dog is walking through the mud,Outputs:,
1218,Input 1:,a dog is standing in the mud,Input 2:,a man walking through a muddy field,Outputs:,
1218,Input 1:,a man walking through a muddy field,Input 2:,a group of penguins walking on the beach,Outputs:,
1219,Input 1:,a man is walking through a store with a bag,Input 2:,a large room filled with people and tables,Outputs:,
1219,Input 1:,a group of people sitting at tables in a room,Input 2:,a group of people are standing in a store,Outputs:,
1219,Input 1:,a group of people are standing in a store,Input 2:,a man is standing in a store with a skateboard,Outputs:,
1219,Input 1:,a man is standing in a store with a skateboard,Input 2:,a man is walking through a store with a dog,Outputs:,
1219,Input 1:,a man is walking through a store with a dog,Input 2:,a large room with people working on computers,Outputs:,
1220,Input 1:,a brown bear walking in a grassy field,Input 2:,a lion walking through a fence in a zoo,Outputs:,
1220,Input 1:,a lion walking through a fence in a zoo,Input 2:,a horse is standing in the grass near a fence,Outputs:,
1220,Input 1:,a horse is standing in the grass near a fence,Input 2:,a bison is standing in a fenced area,Outputs:,
1223,Input 1:,a woman is kneeling on the porch,Input 2:,a woman in a dress is standing in front of a house,Outputs:,
1223,Input 1:,a woman in a dress is standing in front of a house,Input 2:,a woman in a white dress holding a box,Outputs:,
1223,Input 1:,a woman in a dress is holding a box,Input 2:,a woman in a white dress is sitting on a chair,Outputs:,
1224,Input 1:,a man is performing on a stage with a microphone,Input 2:,a man is suspended on a rope in the dark,Outputs:,
1224,Input 1:,a man is suspended on a rope in the dark,Input 2:,a man walking on a tight line,Outputs:,
1225,Input 1:,two boys are dancing in a living room,Input 2:,a group of people dancing in a room,Outputs:,
1228,Input 1:,a cake on a table,Input 2:,a white wall,Outputs:,
1228,Input 1:,a cat is playing with a toy in a room,Input 2:,a cat is sitting on a table with a bottle of water,Outputs:,
1228,Input 1:,a cat is sitting on a table with a plate and a cup,Input 2:,a dog is playing with a toy on the floor,Outputs:,
1228,Input 1:,a dog is playing with a toy on the floor,Input 2:,a cat wearing a birthday hat on its head,Outputs:,
1228,Input 1:,a cat wearing a birthday hat on its head,Input 2:,a cat is sitting on the floor with a hat on,Outputs:,
1228,Input 1:,a cat is looking at a piece of paper,Input 2:,a cat wearing a hat on its head,Outputs:,
1229,Input 1:,a cat is standing on a table,Input 2:,a woman in a black shirt is standing in a bathroom,Outputs:,
1230,Input 1:,a woman eating a piece of food,Input 2:,a woman with a tooth in her mouth,Outputs:,
1231,Input 1:,a man riding a bike down the street,Input 2:,a man is standing on the roof of a car,Outputs:,
1231,Input 1:,a man is standing on the roof of a car,Input 2:,a man is standing on the sidewalk next to a car,Outputs:,
1231,Input 1:,a man is standing on the sidewalk next to a car,Input 2:,a man riding a bike down the street,Outputs:,
1231,Input 1:,a man riding a bike down a street,Input 2:,a man riding a bike with a stuffed animal on his back,Outputs:,
1232,Input 1:,a close up of a pan of dough,Input 2:,a whised whised whised whised whised whised whised whised whised w,Outputs:,
1232,Input 1:,a whised whised whised whised whised whised whised whised whised w,Input 2:,a metal bowl with a liquid inside of it,Outputs:,
1233,Input 1:,a dog is running in the street,Input 2:,a dog is playing with a ball in the yard,Outputs:,
1233,Input 1:,a pug walking on a sidewalk in front of a bush,Input 2:,a cat is walking along a brick path,Outputs:,
1236,Input 1:,a woman standing on a toilet in a bathroom,Input 2:,a man laying on the beach,Outputs:,
1237,Input 1:,a woman in a red top flying through the air,Input 2:,a jet is flying through the air,Outputs:,
1237,Input 1:,a jet is flying through the air,Input 2:,a man in a swimming suit is diving,Outputs:,
1237,Input 1:,a man in a swimming suit is diving,Input 2:,a cartoon character in a swim suit,Outputs:,
1239,Input 1:,a man standing in a lobby with a laptop,Input 2:,a woman standing in a lobby,Outputs:,
1240,Input 1:,two snow leopards are seen in a zoo in the city of san,Input 2:,a snow leopard is seen in this und - news video,Outputs:,
1244,Input 1:,microwave is black,Input 2:,microwave with a microwave,Outputs:,
1244,Input 1:,a microwave with a hand on it,Input 2:,microwave with black door,Outputs:,
1244,Input 1:,a microwave with a black door,Input 2:,a man in a kitchen with a knife,Outputs:,
1245,Input 1:,a song from the movie ' bhoi bhoi ',Input 2:,a group of people in traditional dress dancing,Outputs:,
1252,Input 1:,a man is putting a container of food into a microwave,Input 2:,a man is pouring water into a container,Outputs:,
1252,Input 1:,a man is pouring water into a container,Input 2:,a man is making a cake in a kitchen,Outputs:,
1252,Input 1:,a man is making a cake in a kitchen,Input 2:,a man is making a pizza in a kitchen,Outputs:,
1254,Input 1:,a man is holding a knife in his hand,Input 2:,a man is making a shoe on a table,Outputs:,
1254,Input 1:,a man is sitting on a table with a knife,Input 2:,a man is standing on a block with a hammer,Outputs:,
1254,Input 1:,a man is standing on a block with a hammer,Input 2:,a man is bending his foot on a table,Outputs:,
1254,Input 1:,a man is bending his foot on a table,Input 2:,a man is holding a piece of wood,Outputs:,
1254,Input 1:,a man is holding a piece of wood,Input 2:,a man is standing on a table with a knife,Outputs:,
1255,Input 1:,a man holding a pink bag,Input 2:,a man holding a baby in his arms,Outputs:,
1255,Input 1:,a man holding a baby in his arms,Input 2:,a man holding a piece of meat in his hands,Outputs:,
1255,Input 1:,a man holding a knife and a piece of meat,Input 2:,a man holding a knife and a bag,Outputs:,
1256,Input 1:,two women standing in front of a window,Input 2:,a woman talking to another woman in a room,Outputs:,
1256,Input 1:,a woman talking to another woman in a room,Input 2:,a woman holding a microphone,Outputs:,
1257,Input 1:,a man holding a knife in front of a stone wall,Input 2:,a man is throwing a frck,Outputs:,
1257,Input 1:,a man is throwing a ball in the street,Input 2:,a man standing on a sidewalk,Outputs:,
1257,Input 1:,a man standing on a sidewalk,Input 2:,a man in a blue shirt,Outputs:,
1257,Input 1:,a man in a blue shirt,Input 2:,a man throwing a ball,Outputs:,
1258,Input 1:,a man is holding a sword in a room,Input 2:,a man in black shirt and red pants kicking a man in black shirt,Outputs:,
1258,Input 1:,a man in black shirt and red pants kicking a man in black shirt,Input 2:,a man with a knife and a bunch of red feathers,Outputs:,
1258,Input 1:,a man with a knife and a bunch of red feathers,Input 2:,a man in a black shirt,Outputs:,
1258,Input 1:,a man in a black shirt,Input 2:,a man is doing a trick on a pole,Outputs:,
1259,Input 1:,a little girl sitting on a brick patio,Input 2:,a little girl is standing on a stone walkway,Outputs:,
1259,Input 1:,a little girl is standing on a stone walkway,Input 2:,a little girl is playing with a cat,Outputs:,
1259,Input 1:,a little girl is playing with a toy,Input 2:,a little girl standing on a stone walkway,Outputs:,
1260,Input 1:,a man climbing on a rock with a rope,Input 2:,a man is seen in the water while he is swimming,Outputs:,
1261,Input 1:,a shark is swimming in the water,Input 2:,a man is seen in the water as he dives into the ocean,Outputs:,
1261,Input 1:,a man is seen in the water as he dives into the ocean,Input 2:,a large explosion of water is seen in the air,Outputs:,
1261,Input 1:,a large explosion of water is seen in the air,Input 2:,a firework is seen in the sky,Outputs:,
1261,Input 1:,a firework is seen in the sky,Input 2:,a large asteroid is seen in the sky,Outputs:,
1261,Input 1:,a large asteroid is seen in the sky,Input 2:,a large group of fish swimming in the ocean,Outputs:,
1261,Input 1:,a large group of fish swimming in the ocean,Input 2:,a large school of fish swimming in a blue ocean,Outputs:,
1262,Input 1:,a man riding a horse in an indoor arena,Input 2:,a horse is standing in an open barn,Outputs:,
1262,Input 1:,a horse is running in an open barn,Input 2:,a man walking into a dark room with a light coming through the door,Outputs:,
1262,Input 1:,a man walking into a dark room with a light coming through the door,Input 2:,a horse is standing in the snow,Outputs:,
1265,Input 1:,a dog running on a leash in the grass,Input 2:,a dog is standing in the grass outside,Outputs:,
1265,Input 1:,a dog is standing in the grass outside,Input 2:,two cats playing in the yard,Outputs:,
1265,Input 1:,a dog is playing with a ball in the yard,Input 2:,a man riding a skateboard down a street,Outputs:,
1265,Input 1:,a man riding a skateboard down a street,Input 2:,a black dog running in the grass,Outputs:,
1265,Input 1:,a black dog running in the grass,Input 2:,a dog is standing in the grass,Outputs:,
1265,Input 1:,a dog is standing in the grass,Input 2:,a black cat chasing a white cat,Outputs:,
1266,Input 1:,a man is riding a motorcycle down the street,Input 2:,a man is standing on the sidewalk,Outputs:,
1266,Input 1:,a man is standing on the sidewalk,Input 2:,a car is driving down the street in the city,Outputs:,
1266,Input 1:,a car is driving down the street in the city,Input 2:,a car is parked on the side of the road,Outputs:,
1266,Input 1:,a car is parked on the side of the road,Input 2:,a man is being pulled by a motorcycle,Outputs:,
1266,Input 1:,a man is walking down the street with a dog,Input 2:,a group of people standing around a fire,Outputs:,
1266,Input 1:,a group of people standing around a fire,Input 2:,a man is seen in the middle of a street at night,Outputs:,
1267,Input 1:,a rhino eating hay,Input 2:,a baby elephant and its mother in a zoo,Outputs:,
1267,Input 1:,a baby elephant and its mother in a zoo,Input 2:,a baby hippoel in a pen,Outputs:,
1267,Input 1:,a baby hippoel in a pen,Input 2:,a baby rhino,Outputs:,
1270,Input 1:,a man is wrestling with a woman in a wrestling ring,Input 2:,a young boy is laying down on the ground,Outputs:,
1270,Input 1:,hindi movie dialoguess,Input 2:,hindi movie song,Outputs:,
1272,Input 1:,a baby eating a banana,Input 2:,a baby sitting in a high chair,Outputs:,
1273,Input 1:,a man is dancing in the middle of a room,Input 2:,a man is standing in a room with a knife,Outputs:,
1275,Input 1:,man vs wild with anthony,Input 2:,a man and a wild woman,Outputs:,
1276,Input 1:,a man holding a tennis racket in his hand,Input 2:,a man with a white shirt,Outputs:,
1276,Input 1:,a man with a white shirt,Input 2:,a young boy sitting on a picnic table,Outputs:,
1276,Input 1:,a young boy sitting on a picnic table,Input 2:,a man jumping over a table in a park,Outputs:,
1276,Input 1:,a man jumping over a table in a park,Input 2:,a man is throwing a frun in a park,Outputs:,
1276,Input 1:,a man is throwing a frun in a park,Input 2:,a boy sitting on a bench in a park,Outputs:,
1277,Input 1:,a black background with a white and red flower,Input 2:,a man is skateboarding on a concrete ramp,Outputs:,
1278,Input 1:,a group of people are walking in a line,Input 2:,a group of cartoon characters are running in a line,Outputs:,
1278,Input 1:,a group of cartoon characters are walking together,Input 2:,a group of cartoon characters are dancing,Outputs:,
1279,Input 1:,a small white puppy playing with a ball,Input 2:,a white dog is running in the street,Outputs:,
1279,Input 1:,a white cat is running through the street,Input 2:,a small dog playing with a ball on the ground,Outputs:,
1279,Input 1:,a dog is playing with a toy on the street,Input 2:,a small white dog sitting on top of a table,Outputs:,
1287,Input 1:,a man wearing a brown jacket,Input 2:,a man sitting on a couch talking on a cell,Outputs:,
1288,Input 1:,the rockys - the rockys,Input 2:,a group of women in red dresses on stage,Outputs:,
1288,Input 1:,a group of women in red dresses on a stage,Input 2:,a woman in a white dress is dancing,Outputs:,
1289,Input 1:,a car is driving down a hill,Input 2:,a man is walking down the road near a truck,Outputs:,
1289,Input 1:,a man is walking down the road near a truck,Input 2:,a man riding a bike down a hill,Outputs:,
1290,Input 1:,a woman in a white shirt and a man in a black shirt,Input 2:,a man in a suit is walking down the street,Outputs:,
1290,Input 1:,a man in a suit is walking down the street,Input 2:,a man holding a knife in his hand,Outputs:,
1290,Input 1:,a man holding a knife in his hand,Input 2:,a man is dancing on the street,Outputs:,
1290,Input 1:,a man is dancing on the street,Input 2:,a man in a white shirt is dancing,Outputs:,
1290,Input 1:,a man in a white shirt is dancing,Input 2:,a man holding a knife,Outputs:,
1290,Input 1:,a man holding a sword in his hand,Input 2:,a man in a white shirt is running down the street,Outputs:,
1290,Input 1:,a man in a white shirt is running down the street,Input 2:,a man in a white shirt,Outputs:,
1290,Input 1:,a woman is holding a baby in her arms,Input 2:,a man in a white shirt playing a guitar,Outputs:,
1290,Input 1:,a man in a white shirt playing a guitar,Input 2:,a man with a beard,Outputs:,
1290,Input 1:,a man in a white shirt is holding a knife,Input 2:,a man is walking down the street with a stick,Outputs:,
1290,Input 1:,a man is walking down the street with a stick,Input 2:,a video screen showing two men in a parking,Outputs:,
1294,Input 1:,a yellow apple sitting on top of a wooden table,Input 2:,a woman is cutting up a lemon in the kitchen,Outputs:,
1295,Input 1:,a blackboard with a chalk board,Input 2:,a woman writing on a blackboard in front of a brick wall,Outputs:,
1296,Input 1:,a man and woman standing in front of a cave,Input 2:,a man in a cave with a camera,Outputs:,
1296,Input 1:,a man in a cave with a camera,Input 2:,a man in a shirt is holding a baby,Outputs:,
1299,Input 1:,a tiger walking across a field with mountains in the background,Input 2:,a tiger is laying on the ground,Outputs:,
1299,Input 1:,a tiger is laying on the ground,Input 2:,a tiger cub is seen playing with a human,Outputs:,
1299,Input 1:,a tiger cub is seen playing with a human,Input 2:,a man is holding a tiger in his hand,Outputs:,
1299,Input 1:,a man is holding a tiger in his hand,Input 2:,a man is playing with a tiger in the water,Outputs:,
1299,Input 1:,a man is playing with a tiger in the water,Input 2:,a man is jumping into a pool,Outputs:,
1300,Input 1:,a bowl of ice and a glass of water,Input 2:,a woman in a kitchen with two dogs,Outputs:,
1301,Input 1:,a small branch in the water with water droplets,Input 2:,a small bird is sitting on a branch in the water,Outputs:,
1302,Input 1:,a young boy playing a cello in a classroom,Input 2:,a man playing a cello in a room,Outputs:,
1303,Input 1:,a man in a kitchen drinking a glass,Input 2:,a man in a kitchen,Outputs:,
1306,Input 1:,a man in a kitchen holding a white object,Input 2:,a man in a kitchen with a microwave,Outputs:,
1306,Input 1:,an egg is sitting on a counter top,Input 2:,a man in a kitchen preparing food,Outputs:,
1308,Input 1:,a mouse playing the piano,Input 2:,a man is laying on the ground in front of a building,Outputs:,
1308,Input 1:,a man is laying on the ground in front of a building,Input 2:,a man playing a piano in a room,Outputs:,
1310,Input 1:,a frying pan with beef and onions,Input 2:,a woman in a kitchen preparing food,Outputs:,
1312,Input 1:,a pan of salmon being cooked on a stove,Input 2:,a woman in a kitchen with a dog,Outputs:,
1324,Input 1:,a man holding a small animal in his hands,Input 2:,a man is holding a small animal in his lap,Outputs:,
1325,Input 1:,a parade in the middle of a city,Input 2:,a group of people are walking down the street,Outputs:,
1326,Input 1:,a man is jumping in the air,Input 2:,a man is hanging on a tree in the park,Outputs:,
1326,Input 1:,a man is hanging on a tree in the park,Input 2:,a man is jumping off a boat,Outputs:,
1326,Input 1:,a man is jumping off a boat,Input 2:,a man is standing in the middle of a field,Outputs:,
1326,Input 1:,a man is standing in the grass,Input 2:,a man is seen in the middle of a video,Outputs:,
1328,Input 1:,a car is parked in the middle of a street,Input 2:,a man is seen in the middle of the street as he walks past a parked car,Outputs:,
1329,Input 1:,a man in a suit and hat standing next to a little boy,Input 2:,a man and woman dancing in a forest,Outputs:,
1329,Input 1:,a man and woman dancing in a forest,Input 2:,a man in a suit and hat dancing with another man in a suit,Outputs:,
1329,Input 1:,a man in a suit and hat dancing with two boys,Input 2:,the three men are dancing together in a black and white photo,Outputs:,
1329,Input 1:,the three men are dancing together in a black and white photo,Input 2:,the three men are dancing in the woods,Outputs:,
1331,Input 1:,a man is pling his ox in the mud,Input 2:,a group of cows are walking through a muddy field,Outputs:,
1331,Input 1:,a group of cows are walking through a muddy field,Input 2:,a man is walking with two cows in the mud,Outputs:,
1331,Input 1:,a man is walking with two cows in the mud,Input 2:,a man is plowing a herd of buffalos,Outputs:,
1331,Input 1:,a man is plowing a herd of buffalos,Input 2:,a man is pling a large animal in the mud,Outputs:,
1331,Input 1:,a man is pling a large animal in the mud,Input 2:,a man pling a field with a horse,Outputs:,
1331,Input 1:,a man pling a field with a horse,Input 2:,a man is plowing a buffalo with a rope,Outputs:,
1332,Input 1:,a donkey is standing in the grass,Input 2:,a man riding a white horse in a field,Outputs:,
1332,Input 1:,a dog is standing in the grass with a frun,Input 2:,a woman riding a white horse in a field,Outputs:,
1332,Input 1:,a man is standing in a field with a dog,Input 2:,a man is holding a dog in his hand,Outputs:,
1332,Input 1:,a man and woman riding on the back of a white horse,Input 2:,a man and woman are riding a donkey,Outputs:,
1332,Input 1:,a man and woman are petting a donkey,Input 2:,a man and woman are standing next to a goat,Outputs:,
1333,Input 1:,a pot filled with green leaves and a wooden spoon,Input 2:,a woman in a kitchen with a dog,Outputs:,
1334,Input 1:,a man is standing in the snow with a dog,Input 2:,a woman is walking down the road with a man,Outputs:,
1335,Input 1:,a woman is laying on the floor with her feet up,Input 2:,a woman sitting on the beach with a camera,Outputs:,
1335,Input 1:,a woman in a bikini is taking a picture of herself,Input 2:,a woman in a white dress and sunglasses,Outputs:,
1336,Input 1:,a video of a plane being flown by a man,Input 2:,a video of a plane with people standing around it,Outputs:,
1336,Input 1:,a video of a group of people dancing in front of a plane,Input 2:,a video of a plane being flown by a man,Outputs:,
1336,Input 1:,a video of a plane being flown by a man,Input 2:,a television screen with a cartoon character on it,Outputs:,
1339,Input 1:,a man is shooting a gun at a target,Input 2:,a motorcycle is riding down the road in the rain,Outputs:,
1340,Input 1:,a map is shown on the floor of a building,Input 2:,a woman sitting on a bed reading a book,Outputs:,
1340,Input 1:,a woman is sitting on a bed reading a book,Input 2:,a woman laying on a bed,Outputs:,
1340,Input 1:,a woman laying on a bed,Input 2:,a man sitting on a couch watching a television,Outputs:,
1340,Input 1:,a man sitting in front of a television,Input 2:,a television sitting on a table,Outputs:,
1340,Input 1:,a television sitting on a table,Input 2:,a woman sitting on a bed holding a cell,Outputs:,
1340,Input 1:,a woman sitting on a bed,Input 2:,a television set on a stand,Outputs:,
1340,Input 1:,a television sitting on a table,Input 2:,a woman with long hair and a white shirt,Outputs:,
1342,Input 1:,a boy sitting at a table,Input 2:,a young boy is playing on a laptop,Outputs:,
1346,Input 1:,a small mouse is playing with a blanket,Input 2:,a cat is laying on a blanket on a couch,Outputs:,
1348,Input 1:,a man is cooking food on a campfire,Input 2:,a man is riding a motorcycle on a dirt track,Outputs:,
1348,Input 1:,a man is riding a motorcycle on a dirt track,Input 2:,a man carrying a red bag in the grass,Outputs:,
1348,Input 1:,a man carrying a red bag in the grass,Input 2:,a man is standing next to a car,Outputs:,
1348,Input 1:,a man is standing next to a car,Input 2:,a man is standing in the grass with a red fire hydra,Outputs:,
1348,Input 1:,a man is standing in the grass with a red fire hydra,Input 2:,a man is holding a red bag while another man watches,Outputs:,
1348,Input 1:,a man in a red jacket is holding a red bag,Input 2:,a man is throwing a red object in the grass,Outputs:,
1348,Input 1:,a man is throwing a red object in the grass,Input 2:,a dog is sitting on a blanket with a ball,Outputs:,
1348,Input 1:,a dog is sitting on a blanket with a ball,Input 2:,a man is holding a red umbrella,Outputs:,
1348,Input 1:,a man is holding a red umbrella,Input 2:,a man is putting a fire in the woods,Outputs:,
1351,Input 1:,a man and a woman are walking in a dark room,Input 2:,a man and woman standing in front of a brick wall,Outputs:,
1351,Input 1:,a man and woman standing in front of a brick wall,Input 2:,a man in a white shirt is playing a piano,Outputs:,
1351,Input 1:,a man in a white shirt is playing a piano,Input 2:,a man in a white shirt is looking at another,Outputs:,
1351,Input 1:,a man in a white shirt is looking at another,Input 2:,the band is playing drums in a dark room,Outputs:,
1351,Input 1:,a band playing in a dark room,Input 2:,a man and woman playing instruments in a dark room,Outputs:,
1351,Input 1:,a man and woman playing instruments in a dark room,Input 2:,a woman sitting at a piano in front of a wall,Outputs:,
1352,Input 1:,a zebra standing in the dirt next to a tree,Input 2:,a horse standing in a dirt field next to a tree,Outputs:,
1352,Input 1:,a horse standing in a dirt field next to a tree,Input 2:,a small black and white cow,Outputs:,
1352,Input 1:,a small black and white cow,Input 2:,a cow standing in a pen with a tree,Outputs:,
1353,Input 1:,a woman is sitting on a bench in the park,Input 2:,a man is climbing on a metal pole,Outputs:,
1353,Input 1:,a young boy is playing with a stick,Input 2:,a woman is sitting on a pole with a lizard,Outputs:,
1353,Input 1:,a woman is sitting on a pole with a lizard,Input 2:,a man is sitting on the ground with a snake,Outputs:,
1353,Input 1:,a man is sitting on the ground with a snake,Input 2:,a man is sitting on a metal pole,Outputs:,
1353,Input 1:,a man is sitting on a metal pole,Input 2:,a man is holding a stick in his hand,Outputs:,
1353,Input 1:,a man is holding a stick in his hand,Input 2:,a mantising mantis on a tree,Outputs:,
1353,Input 1:,a mantising mantis on a tree,Input 2:,a man is standing next to a tree,Outputs:,
1353,Input 1:,a man is climbing a metal pole,Input 2:,a man is fixing a metal pole,Outputs:,
1354,Input 1:,a man is sleeping in a sink,Input 2:,a man is sleeping in a metal container,Outputs:,
1357,Input 1:,a woman in a white shirt and black pants,Input 2:,a man is running down a hallway,Outputs:,
1357,Input 1:,a man is running down a hallway,Input 2:,a man is walking down a ramp in a building,Outputs:,
1357,Input 1:,a man is walking down a ramp in a building,Input 2:,a man is running on a bridge,Outputs:,
1357,Input 1:,a man is running on a bridge,Input 2:,a man is seen behind a fence in the middle of a street,Outputs:,
1361,Input 1:,a woman is running on a tread machine,Input 2:,a woman in a red top is doing a kick,Outputs:,
